series_id	year	period	value	footnote_codes
SMU15000008000000001          	2003	M06	        24.4	
SMU15000008000000001          	2003	M07	        24.2	
SMU15000008000000001          	2003	M08	        24.3	
SMU15000008000000001          	2003	M09	        24.3	
SMU15000008000000001          	2003	M10	        24.2	
SMU15000008000000001          	2003	M11	        24.5	
SMU15000008000000001          	2003	M12	        24.6	
SMU15000008000000001          	2003	M13	        24.2	
SMU15000008000000001          	2004	M01	        23.8	
SMU15000008000000001          	2004	M02	        24.1	
SMU15000008000000001          	2004	M03	        24.4	
SMU15000008000000001          	2004	M04	        24.3	
SMU15000008000000001          	2004	M05	        24.6	
SMU15000008000000001          	2004	M06	        24.7	
SMU15000008000000001          	2004	M07	        24.5	
SMU15000008000000001          	2004	M08	        24.5	
SMU15000008000000001          	2004	M09	        24.4	
SMU15000008000000001          	2004	M10	        24.7	
SMU15000008000000001          	2004	M11	        24.7	
SMU15000008000000001          	2004	M12	        24.9	
SMU15000008000000001          	2004	M13	        24.5	
SMU15000008000000001          	2005	M01	        24.5	
SMU15000008000000001          	2005	M02	        24.6	
SMU15000008000000001          	2005	M03	        24.7	
SMU15000008000000001          	2005	M04	        25.1	
SMU15000008000000001          	2005	M05	        25.4	
SMU15000008000000001          	2005	M06	        25.4	
SMU15000008000000001          	2005	M07	        25.2	
SMU15000008000000001          	2005	M08	        25.4	
SMU15000008000000001          	2005	M09	        25.5	
SMU15000008000000001          	2005	M10	        25.4	
SMU15000008000000001          	2005	M11	        25.5	
SMU15000008000000001          	2005	M12	        25.8	
SMU15000008000000001          	2005	M13	        25.2	
SMU15000008000000001          	2006	M01	        25.4	
SMU15000008000000001          	2006	M02	        25.7	
SMU15000008000000001          	2006	M03	        25.9	
SMU15000008000000001          	2006	M04	        25.9	
SMU15000008000000001          	2006	M05	        26.2	
SMU15000008000000001          	2006	M06	        26.2	
SMU15000008000000001          	2006	M07	        26.0	
SMU15000008000000001          	2006	M08	        26.3	
SMU15000008000000001          	2006	M09	        26.3	
SMU15000008000000001          	2006	M10	        26.4	
SMU15000008000000001          	2006	M11	        26.5	
SMU15000008000000001          	2006	M12	        26.5	
SMU15000008000000001          	2006	M13	        26.1	
SMU15000008000000001          	2007	M01	        25.8	
SMU15000008000000001          	2007	M02	        26.2	
SMU15000008000000001          	2007	M03	        26.4	
SMU15000008000000001          	2007	M04	        26.3	
SMU15000008000000001          	2007	M05	        26.5	
SMU15000008000000001          	2007	M06	        26.6	
SMU15000008000000001          	2007	M07	        26.6	
SMU15000008000000001          	2007	M08	        26.8	
SMU15000008000000001          	2007	M09	        26.9	
SMU15000008000000001          	2007	M10	        27.0	
SMU15000008000000001          	2007	M11	        27.1	
SMU15000008000000001          	2007	M12	        27.0	
SMU15000008000000001          	2007	M13	        26.6	
SMU15000008000000001          	2008	M01	        26.7	
SMU15000008000000001          	2008	M02	        27.3	
SMU15000008000000001          	2008	M03	        27.5	
SMU15000008000000001          	2008	M04	        27.5	
SMU15000008000000001          	2008	M05	        27.7	
SMU15000008000000001          	2008	M06	        27.3	
SMU15000008000000001          	2008	M07	        27.0	
SMU15000008000000001          	2008	M08	        27.1	
SMU15000008000000001          	2008	M09	        27.1	
SMU15000008000000001          	2008	M10	        27.0	
SMU15000008000000001          	2008	M11	        27.0	
SMU15000008000000001          	2008	M12	        26.9	
SMU15000008000000001          	2008	M13	        27.2	
SMU15000008000000001          	2009	M01	        26.0	
SMU15000008000000001          	2009	M02	        26.2	
SMU15000008000000001          	2009	M03	        26.4	
SMU15000008000000001          	2009	M04	        26.0	
SMU15000008000000001          	2009	M05	        26.0	
SMU15000008000000001          	2009	M06	        26.1	
SMU15000008000000001          	2009	M07	        26.0	
SMU15000008000000001          	2009	M08	        26.2	
SMU15000008000000001          	2009	M09	        26.5	
SMU15000008000000001          	2009	M10	        26.5	
SMU15000008000000001          	2009	M11	        26.5	
SMU15000008000000001          	2009	M12	        26.5	
SMU15000008000000001          	2009	M13	        26.2	
SMU15000008000000001          	2010	M01	        25.9	
SMU15000008000000001          	2010	M02	        26.3	
SMU15000008000000001          	2010	M03	        26.5	
SMU15000008000000001          	2010	M04	        26.4	
SMU15000008000000001          	2010	M05	        26.5	
SMU15000008000000001          	2010	M06	        26.4	
SMU15000008000000001          	2010	M07	        26.3	
SMU15000008000000001          	2010	M08	        26.3	
SMU15000008000000001          	2010	M09	        26.4	
SMU15000008000000001          	2010	M10	        26.6	
SMU15000008000000001          	2010	M11	        26.7	
SMU15000008000000001          	2010	M12	        26.5	
SMU15000008000000001          	2010	M13	        26.4	
SMU15000008000000001          	2011	M01	        26.0	
SMU15000008000000001          	2011	M02	        26.4	
SMU15000008000000001          	2011	M03	        26.4	
SMU15000008000000001          	2011	M04	        26.5	
SMU15000008000000001          	2011	M05	        26.6	
SMU15000008000000001          	2011	M06	        26.6	
SMU15000008000000001          	2011	M07	        26.4	P
SMU15000009000000001          	1990	M01	       101.2	
SMU15000009000000001          	1990	M02	       104.9	
SMU15000009000000001          	1990	M03	       107.9	
SMU15000009000000001          	1990	M04	       108.8	
SMU15000009000000001          	1990	M05	       110.5	
SMU15000009000000001          	1990	M06	       107.6	
SMU15000009000000001          	1990	M07	       102.4	
SMU15000009000000001          	1990	M08	       102.1	
SMU15000009000000001          	1990	M09	        97.4	
SMU15000009000000001          	1990	M10	       105.1	
SMU15000009000000001          	1990	M11	       109.2	
SMU15000009000000001          	1990	M12	       110.3	
SMU15000009000000001          	1990	M13	       105.6	
SMU15000009000000001          	1991	M01	       107.5	
SMU15000009000000001          	1991	M02	       109.8	
SMU15000009000000001          	1991	M03	       111.4	
SMU15000009000000001          	1991	M04	       110.9	
SMU15000009000000001          	1991	M05	       111.9	
SMU15000009000000001          	1991	M06	       109.7	
SMU15000009000000001          	1991	M07	       104.6	
SMU15000009000000001          	1991	M08	       105.2	
SMU15000009000000001          	1991	M09	       100.5	
SMU15000009000000001          	1991	M10	       108.9	
SMU15000009000000001          	1991	M11	       112.4	
SMU15000009000000001          	1991	M12	       114.2	
SMU15000009000000001          	1991	M13	       108.9	
SMU15000009000000001          	1992	M01	       110.3	
SMU15000009000000001          	1992	M02	       113.0	
SMU15000009000000001          	1992	M03	       114.7	
SMU15000009000000001          	1992	M04	       114.6	
SMU15000009000000001          	1992	M05	       114.8	
SMU15000009000000001          	1992	M06	       112.7	
SMU15000009000000001          	1992	M07	       106.2	
SMU15000009000000001          	1992	M08	       106.3	
SMU15000009000000001          	1992	M09	       101.8	
SMU15000009000000001          	1992	M10	       110.1	
SMU15000009000000001          	1992	M11	       113.5	
SMU15000009000000001          	1992	M12	       115.4	
SMU15000009000000001          	1992	M13	       111.1	
SMU15000009000000001          	1993	M01	       110.0	
SMU15000009000000001          	1993	M02	       113.4	
SMU15000009000000001          	1993	M03	       115.6	
SMU15000009000000001          	1993	M04	       115.7	
SMU15000009000000001          	1993	M05	       116.9	
SMU15000009000000001          	1993	M06	       113.3	
SMU15000009000000001          	1993	M07	       106.1	
SMU15000009000000001          	1993	M08	       106.1	
SMU15000009000000001          	1993	M09	       101.6	
SMU15000009000000001          	1993	M10	       110.6	
SMU15000009000000001          	1993	M11	       113.2	
SMU15000009000000001          	1993	M12	       115.7	
SMU15000009000000001          	1993	M13	       111.5	
SMU15000009000000001          	1994	M01	       109.4	
SMU15000009000000001          	1994	M02	       114.1	
SMU15000009000000001          	1994	M03	       116.0	
SMU15000009000000001          	1994	M04	       116.0	
SMU15000009000000001          	1994	M05	       114.4	
SMU15000009000000001          	1994	M06	       114.9	
SMU15000009000000001          	1994	M07	       107.2	
SMU15000009000000001          	1994	M08	       107.0	
SMU15000009000000001          	1994	M09	       102.6	
SMU15000009000000001          	1994	M10	       111.1	
SMU15000009000000001          	1994	M11	       113.9	
SMU15000009000000001          	1994	M12	       115.9	
SMU15000009000000001          	1994	M13	       111.8	
SMU15000009000000001          	1995	M01	       111.6	
SMU15000009000000001          	1995	M02	       115.6	
SMU15000009000000001          	1995	M03	       117.1	
SMU15000009000000001          	1995	M04	       116.9	
SMU15000009000000001          	1995	M05	       117.1	
SMU15000009000000001          	1995	M06	       114.4	
SMU15000009000000001          	1995	M07	       106.4	
SMU15000009000000001          	1995	M08	       104.7	
SMU15000009000000001          	1995	M09	       101.0	
SMU15000009000000001          	1995	M10	       108.3	
SMU15000009000000001          	1995	M11	       111.3	
SMU15000009000000001          	1995	M12	       112.9	
SMU15000009000000001          	1995	M13	       111.4	
SMU15000009000000001          	1996	M01	       107.5	
SMU15000009000000001          	1996	M02	       113.3	
SMU15000009000000001          	1996	M03	       114.7	
SMU15000009000000001          	1996	M04	       114.0	
SMU15000009000000001          	1996	M05	       115.3	
SMU15000009000000001          	1996	M06	       112.7	
SMU15000009000000001          	1996	M07	       106.6	
SMU15000009000000001          	1996	M08	       106.5	
SMU15000009000000001          	1996	M09	       101.5	
SMU15000009000000001          	1996	M10	       108.9	
SMU15000009000000001          	1996	M11	       112.2	
SMU15000009000000001          	1996	M12	       113.7	
SMU15000009000000001          	1996	M13	       110.5	
SMU15000009000000001          	1997	M01	       110.7	
SMU15000009000000001          	1997	M02	       113.6	
SMU15000009000000001          	1997	M03	       114.2	
SMU15000009000000001          	1997	M04	       114.0	
SMU15000009000000001          	1997	M05	       115.6	
SMU15000009000000001          	1997	M06	       114.1	
SMU15000009000000001          	1997	M07	       106.5	
SMU15000009000000001          	1997	M08	       108.5	
SMU15000009000000001          	1997	M09	       104.5	
SMU15000009000000001          	1997	M10	       110.9	
SMU15000009000000001          	1997	M11	       113.2	
SMU15000009000000001          	1997	M12	       114.7	
SMU15000009000000001          	1997	M13	       111.7	
SMU15000009000000001          	1998	M01	       111.1	
SMU15000009000000001          	1998	M02	       113.5	
