series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
YLTWTR_R@HI.A,124660,"""YLTWTR@HI.A"".ts / ""CPI@HON.A"".ts * 100",9,2,0.0,2014-07-23 05:26:46 -1000,edee0da2a56dcd19025f41acce1077b4836bf0c8,"CPI@HON.A, YLTWTR@HI.A",1998-01-01
YLTWTR@HI.A,124659,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:802:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",9,0,0.0,2014-07-23 05:26:46 -1000,edee0da2a56dcd19025f41acce1077b4836bf0c8,"",1998-01-01
YLTWTG_R@HI.A,124658,"""YLTWTG@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,669085.0,2014-07-23 05:26:44 -1000,9096bc1fe4e03f982823f3d65ef475f760e4c56b,"CPI@HON.A, YLTWTG@HI.A",1998-01-01
YLTWTG@HI.A,124657,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:805:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,1389290.0,2014-07-23 05:26:44 -1000,0bb94f8d0196d5c98b42ce221f777f62c1d2a0db,"",1998-01-01
YLTWTA_R@HI.A,124656,"""YLTWTA@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,4217510.0,2014-07-23 05:26:43 -1000,7c4f82d607cfbf0f2eb2809fa66624547872ad26,"CPI@HON.A, YLTWTA@HI.A",1998-01-01
YLTWTA@HI.A,124655,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:801:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,8412560.0,2014-07-23 05:26:43 -1000,304d040d7f6f605bfe0cea588f6792ceb8d4c905,"",1998-01-01
YLTWSP_R@HI.A,124654,"""YLTWSP@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1563610.0,2014-07-23 05:26:41 -1000,493621129fe4d1f413a973df2f7989e31b4e6920,"CPI@HON.A, YLTWSP@HI.A",1998-01-01
YLTWSP@HI.A,124653,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:808:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,3197680.0,2014-07-23 05:26:41 -1000,778a068b2d13d74812014faaf707a454e20177f9,"",1998-01-01
YLTWSC_R@HI.A,124652,"""YLTWSC@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1020370.0,2014-07-23 05:26:40 -1000,e93fbfc61071e5727b89db73e5d45a616f680d07,"CPI@HON.A, YLTWSC@HI.A",1998-01-01
YLTWSC@HI.A,124651,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:807:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,2079060.0,2014-07-23 05:26:40 -1000,909a55350d5193270667ec2e0ecb5647bb1e8b6d,"",1998-01-01
YLTWPL_R@HI.A,124650,"""YLTWPL@HI.A"".ts / ""CPI@HON.A"".ts * 100",0,2,0.0,2014-07-23 05:26:38 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"CPI@HON.A, YLTWPL@HI.A",""
YLTWPL@HI.A,124649,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:806:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",0,0,0.0,2014-07-23 05:26:38 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
YLTWCU_R@HI.A,124648,"""YLTWCU@HI.A"".ts / ""CPI@HON.A"".ts * 100",12,2,355174.0,2014-07-23 05:26:37 -1000,029d51c636f0206ad020d730d53dbb928a92b496,"CPI@HON.A, YLTWCU@HI.A",1998-01-01
YLTWCU@HI.A,124647,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:809:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,730883.0,2014-07-23 05:26:37 -1000,7451ebff546e592c90a44aafcf6bb183b40a10a6,"",1998-01-01
YLTW@NBI.A,124646,"""YLTW@HI.A"".ts - ""YLTW@HON.A"".ts",12,2,3408200.0,2014-07-23 05:26:35 -1000,aeb3ebd0d955d9069c35391a3cf65ded74025ce9,"YLTW@HI.A, YLTW@HON.A",2001-01-01
YLTW@MAU.A,124645,"Series.load_from_download ""CA05N_MAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:800:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,1559760.0,2014-07-23 05:26:35 -1000,39b60007223466d1a7a4a5a86b16da4a85ab9939,"",2001-01-01
YLTW@KAU.A,124644,"Series.load_from_download ""CA05N_KAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:800:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,,2014-07-23 05:26:34 -1000,b2901bcb514a380f8cc468978bf630803fb96229,"",2001-01-01
YLTW@HON.A,124643,"Series.load_from_download ""CA05N_HON@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:800:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,13744200.0,2014-07-23 05:26:32 -1000,b2901bcb514a380f8cc468978bf630803fb96229,"",2001-01-01
YLTW@HI.Q,124642,"Series.load_from_download ""SQ5N@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:800:6:55"", :col => ""increment:5:1"", :frequency => ""Q"" }",65,0,91517400.0,2014-07-23 05:26:31 -1000,f35788bd2544d0336920d4e65252d55383cd0731,"",1998-01-01
YLTW@HI.A,124641,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:800:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",16,0,22423600.0,2014-07-23 05:26:29 -1000,26d81c6c40ecfa076b95369236e78629d93e857b,"",1998-01-01
YLTW@HAW.A,124640,"Series.load_from_download ""CA05N_HAW@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:800:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",0,0,,2014-07-23 05:26:28 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
YLRT_R@NBI.A,124639,"""YLRT@NBI.A"".ts / ""CPI@HON.A"".ts * 100",12,2,4330920.0,2014-07-23 05:26:26 -1000,64858b6ed99e62b993fef6e8abc464b296ec66a4,"CPI@HON.A, YLRT@NBI.A",2001-01-01
YLRT_R@MAU.A,124638,"""YLRT@MAU.A"".ts / ""CPI@HON.A"".ts * 100",12,2,1873930.0,2014-07-23 05:26:26 -1000,aeb09d82cc6ea560d648784ef7d700a57580851f,"CPI@HON.A, YLRT@MAU.A",2001-01-01
YLRT_R@KAU.A,124637,"""YLRT@KAU.A"".ts / ""CPI@HON.A"".ts * 100",12,2,2000000000000000.0,2014-07-23 05:26:26 -1000,db61119d461af0ca3450a427260d03719199e9cc,"CPI@HON.A, YLRT@KAU.A",2001-01-01
YLRT_R@HON.A,124636,"""YLRT@HON.A"".ts / ""CPI@HON.A"".ts * 100",12,2,9701440.0,2014-07-23 05:26:26 -1000,ece0bc0984949b05352e1a3c72ccbe81e4a75d3a,"CPI@HON.A, YLRT@HON.A",2001-01-01
YLRT_R@HI.Q,124635,"""YLRT@HI.Q"".ts / ""CPI@HON.Q"".ts * 100",64,2,74512200.0,2014-07-23 05:26:26 -1000,2a2613dcf0f995380832869d1c8470606b9493ad,"CPI@HON.Q, YLRT@HI.Q",1998-01-01
YLRT_R@HI.A,124634,"""YLRT@HI.A"".ts / ""CPI@HON.A"".ts * 100",16,2,18623600.0,2014-07-23 05:26:26 -1000,6053671bf25f69368e9b9822f19478b07140d96d,"CPI@HON.A, YLRT@HI.A",1998-01-01
YLRT_R@HAW.A,124633,"""YLRT@HAW.A"".ts / ""CPI@HON.A"".ts * 100",10,2,1361130.0,2014-07-23 05:26:26 -1000,c7ba023a724593fd844cd191c9af3de21a94801d,"CPI@HON.A, YLRT@HAW.A",2001-01-01
YLRTSP_R@HI.A,124632,"""YLRTSP@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,675598.0,2014-07-23 05:26:26 -1000,8e2d04cb761d1cf0dac8b7fa184d2a07aebf0568,"CPI@HON.A, YLRTSP@HI.A",1998-01-01
YLRTSP@HI.A,124631,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:709:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,1365270.0,2014-07-23 05:26:26 -1000,c364a361271d93a99c2089095b5f63e4fde462b6,"",1998-01-01
YLRTOT_R@HI.A,124630,"""YLRTOT@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,767894.0,2014-07-23 05:26:25 -1000,eb545bcb65c8b8d4853d3cb4140e73100f8bcc12,"CPI@HON.A, YLRTOT@HI.A",1998-01-01
YLRTOT@HI.A,124629,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:713:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,1487080.0,2014-07-23 05:26:25 -1000,d69b5192b42a21345d8ea13a114edc2752e8a28c,"",1998-01-01
YLRTMV_R@HI.A,124628,"""YLRTMV@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,2505000.0,2014-07-23 05:26:23 -1000,98a719f5ceec22aa598cf01747bfe2cd6cf9182a,"CPI@HON.A, YLRTMV@HI.A",1998-01-01
YLRTMV@HI.A,124627,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:701:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,5102390.0,2014-07-23 05:26:23 -1000,5e6f6c95a0d9d44b0999909f735807c0ab372fae,"",1998-01-01
YLRTMS_R@HI.A,124626,"""YLRTMS@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1714300.0,2014-07-23 05:26:22 -1000,a0cc9b9242996462081d846166e62a14e9331a02,"CPI@HON.A, YLRTMS@HI.A",1998-01-01
YLRTMS@HI.A,124625,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:712:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,3469070.0,2014-07-23 05:26:22 -1000,5cdad0cb9886f00713913c1cb4bb045384908aec,"",1998-01-01
YLRTHC_R@HI.A,124624,"""YLRTHC@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1350040.0,2014-07-23 05:26:20 -1000,0b409c25832613561adee8262249b7dde7f036fb,"CPI@HON.A, YLRTHC@HI.A",1998-01-01
YLRTHC@HI.A,124623,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:706:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,2760840.0,2014-07-23 05:26:20 -1000,197d9b6fb358cade61951de681836e34a3c883ab,"",1998-01-01
YLRTGM_R@HI.A,124622,"""YLRTGM@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,2505480.0,2014-07-23 05:26:19 -1000,1b6aa58dd0e078a01426c3cd742b8d7fbd1a448b,"CPI@HON.A, YLRTGM@HI.A",1998-01-01
YLRTGM@HI.A,124621,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:711:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,5174020.0,2014-07-23 05:26:19 -1000,c11b2c86c407b1db4084c5bb90c59f09572614c3,"",1998-01-01
YLRTGA_R@HI.A,124620,"""YLRTGA@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,853242.0,2014-07-23 05:26:17 -1000,13845c2ff53b3fac744a8f2a847ca6d3ae068a9b,"CPI@HON.A, YLRTGA@HI.A",1998-01-01
YLRTGA@HI.A,124619,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:707:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,1698260.0,2014-07-23 05:26:17 -1000,537cc7b7852fa8ef34a982bdfd10b66d654526de,"",1998-01-01
YLRTFR_R@HI.A,124618,"""YLRTFR@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,479623.0,2014-07-23 05:26:16 -1000,b869067eb2dce259c7c1a167923c427f1f959eff,"CPI@HON.A, YLRTFR@HI.A",1998-01-01
YLRTFR@HI.A,124617,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:702:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,976421.0,2014-07-23 05:26:16 -1000,519132e6bf8c1340358efd7f366d92600b1afc0a,"",1998-01-01
YLRTFD_R@HI.A,124616,"""YLRTFD@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,2834290.0,2014-07-23 05:26:14 -1000,8b6b0d02df6c3a845601a145b5bf85f31066a4f7,"CPI@HON.A, YLRTFD@HI.A",1998-01-01
YLRTFD@HI.A,124615,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:705:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,5793380.0,2014-07-23 05:26:14 -1000,7f3270fe92696ca8eac8e877046f6ce38b111cfb,"",1998-01-01
YLRTEL_R@HI.A,124614,"""YLRTEL@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,430105.0,2014-07-23 05:26:13 -1000,8eea5d4d15325fdbea31c89f8523ea4e60f03032,"CPI@HON.A, YLRTEL@HI.A",1998-01-01
YLRTEL@HI.A,124613,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:703:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,873114.0,2014-07-23 05:26:13 -1000,34e4b1f285866d66a86baae61f1568ea433c88b8,"",1998-01-01
YLRTCL_R@HI.A,124612,"""YLRTCL@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,2245700.0,2014-07-23 05:26:11 -1000,c919c0e852326367ab07683e066539415ebafdaa,"CPI@HON.A, YLRTCL@HI.A",1998-01-01
YLRTCL@HI.A,124611,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:708:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,4569220.0,2014-07-23 05:26:11 -1000,858337820c573c1ce79e02e7ac14ba3a7b70fc21,"",1998-01-01
YLRTBL_R@HI.A,124610,"""YLRTBL@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1182550.0,2014-07-23 05:26:10 -1000,8fe241b9e982044ab29755d2ab8d8e22bb805465,"CPI@HON.A, YLRTBL@HI.A",1998-01-01
YLRTBL@HI.A,124609,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:704:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,2431020.0,2014-07-23 05:26:10 -1000,bb9608b5102fa05dd46d669dfd047dd6f9fb5485,"",1998-01-01
YLRT@NBI.A,124608,"""YLRT@HI.A"".ts - ""YLRT@HON.A"".ts",12,2,9154120.0,2014-07-23 05:26:08 -1000,0c7290503c5ef9df912ddb19c6e2587c97cecefe,"YLRT@HI.A, YLRT@HON.A",2001-01-01
YLRT@MAU.A,124607,"Series.load_from_download ""CA05N_MAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:700:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,3957790.0,2014-07-23 05:26:08 -1000,aca1e3847f3ac8ba58aaa05ef0a802cd6bc89842,"",2001-01-01
YLRT@KAU.A,124606,"Series.load_from_download ""CA05N_KAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:700:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,2000000000000000.0,2014-07-23 05:26:07 -1000,e80a9d4957060950bd89293a9b08fd1eaacdd9dc,"",2001-01-01
YLRT@HON.A,124605,"Series.load_from_download ""CA05N_HON@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:700:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,20445600.0,2014-07-23 05:26:05 -1000,b261a9b32f9b7b60e51a39da63dcd879158a2082,"",2001-01-01
YLRT@HI.Q,124604,"Series.load_from_download ""SQ5N@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:700:6:55"", :col => ""increment:5:1"", :frequency => ""Q"" }",65,0,156568000.0,2014-07-23 05:26:04 -1000,45b0369d8d659761e83f7630ce668b5db38a37a3,"",1998-01-01
YLRT@HI.A,124603,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:700:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",16,0,38442000.0,2014-07-23 05:26:02 -1000,f9b9358616b65e7cfd45b8eeb275a5bfdc72a1d7,"",1998-01-01
YLRT@HAW.A,124602,"Series.load_from_download ""CA05N_HAW@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:700:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",10,0,2919560.0,2014-07-23 05:26:01 -1000,305c887f13717463eabf502d3ba3715bf0512050,"",2001-01-01
YLRE_R@NBI.A,124601,"""YLRE@NBI.A"".ts / ""CPI@HON.A"".ts * 100",44,2,3097590.0,2014-07-23 05:25:59 -1000,b6e390d14478ab5ae0934892fa30aabc0759d1d2,"CPI@HON.A, YLRE@NBI.A",1969-01-01
YLRE_R@MAU.A,124600,"""YLRE@MAU.A"".ts / ""CPI@HON.A"".ts * 100",12,2,635674.0,2014-07-23 05:25:59 -1000,3891ec06297832aa911f8749e6ca571a5acd8a29,"CPI@HON.A, YLRE@MAU.A",2001-01-01
YLRE_R@KAU.A,124599,"""YLRE@KAU.A"".ts / ""CPI@HON.A"".ts * 100",12,2,64480.4,2014-07-23 05:25:59 -1000,71a3bc06d81b4748ea156a4211157ae3dbbf842b,"CPI@HON.A, YLRE@KAU.A",2001-01-01
YLRE_R@HON.A,124598,"""YLRE@HON.A"".ts / ""CPI@HON.A"".ts * 100",44,2,8827980.0,2014-07-23 05:25:59 -1000,ecbbab483189950567c233945433fd04edf53494,"CPI@HON.A, YLRE@HON.A",1969-01-01
YLRE_R@HI.Q,124597,"""YLRE@HI.Q"".ts / ""CPI@HON.Q"".ts * 100",64,2,26533200.0,2014-07-23 05:25:59 -1000,091bce75f44ee84ae415626388e37786bb74fd15,"CPI@HON.Q, YLRE@HI.Q",1998-01-01
YLRE_R@HI.A,124596,"""YLRE@HI.A"".ts / ""CPI@HON.A"".ts * 100",50,2,12827200.0,2014-07-23 05:25:59 -1000,4767aeeecd59d0064e47c04dbe4cd4f9b9e0e28a,"CPI@HON.A, YLRE@HI.A",1964-01-01
YLRE_R@HAW.A,124595,"""YLRE@HAW.A"".ts / ""CPI@HON.A"".ts * 100",3,2,158471.0,2014-07-23 05:25:59 -1000,e56caac0f7e437c47bc968b0a057551bca8c1d24,"CPI@HON.A, YLRE@HAW.A",2010-01-01
YLRERL_R@HI.A,124594,"""YLRERL@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,1286100.0,2014-07-23 05:25:59 -1000,7044750ad541e34fb52b340b4a9c0516d1bda916,"CPI@HON.A, YLRERL@HI.A",1998-01-01
YLRERL@HI.A,124593,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1102:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,2640260.0,2014-07-23 05:25:59 -1000,83c3772b56f0177f63506db9e7969e8d6d9a755a,"",1998-01-01
YLRERE_R@HI.A,124592,"""YLRERE@HI.A"".ts / ""CPI@HON.A"".ts * 100",15,2,4786110.0,2014-07-23 05:25:57 -1000,495b9cb7ed7208d3f99c3330939e1a8606f2a797,"CPI@HON.A, YLRERE@HI.A",1998-01-01
YLRERE@HI.A,124591,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1101:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,10005200.0,2014-07-23 05:25:57 -1000,12aa5cd03f4046dccef5c7c4e680106cdacd62ab,"",1998-01-01
YLRELE_R@HI.A,124590,"""YLRELE@HI.A"".ts / ""CPI@HON.A"".ts * 100",12,2,5265.9,2014-07-23 05:25:56 -1000,7861ad6abf84ef7c30b3d8c38df1584666a99d54,"CPI@HON.A, YLRELE@HI.A",2001-01-01
YLRELE@HI.A,124589,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1103:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,11068.9,2014-07-23 05:25:56 -1000,a160e1d58520aa40d46843c34ed91699fa2211df,"",2001-01-01
YLRE@NBI.A,124588,"""YLRE@HI.A"".ts - ""YLRE@HON.A"".ts",44,2,5379410.0,2014-07-23 05:25:54 -1000,a2a35479beb8e57607d5f03dc2b4cdc66d956af9,"YLRE@HI.A, YLRE@HON.A",1969-01-01
YLRE@MAU.A,124587,"Series.load_from_download ""CA05N_MAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:1100:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,1359890.0,2014-07-23 05:25:54 -1000,d8d88a9f035578495a66777e676d71df7bd81ff3,"",2001-01-01
YLRE@KAU.A,124586,"Series.load_from_download ""CA05N_KAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:1100:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,156893.0,2014-07-23 05:25:53 -1000,b49072b871c15387aa32ebb1c28ba870dc4e17af,"",2001-01-01
YLRE@HON.A,124584,"""YLRE@HON.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/inc_hist.xls"", ""HON""",44,0,13896300.0,2014-07-23 05:25:50 -1000,0d1173713f1867f66bd10ee9215ed1e32e3d0f85,"",1969-01-01
YLRE@HON.A,124585,"Series.load_from_download ""CA05N_HON@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:1100:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",44,0,13896300.0,2014-07-23 05:25:51 -1000,0d1173713f1867f66bd10ee9215ed1e32e3d0f85,"",1969-01-01
YLRE@HI.Q,124583,"Series.load_from_download ""SQ5N@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1100:6:55"", :col => ""increment:5:1"", :frequency => ""Q"" }",65,0,57690600.0,2014-07-23 05:25:50 -1000,dea32e6070728a35797c4b048513ca02df52071b,"",1998-01-01
YLRE@HI.A,124581,"""YLRE@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/inc_hist.xls"", ""HI""",56,0,20893200.0,2014-07-23 05:25:47 -1000,2f54544476d3fc96718e62ffa09b676f194042db,"",1958-01-01
YLRE@HI.A,124582,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1100:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",56,0,20893200.0,2014-07-23 05:25:48 -1000,2f54544476d3fc96718e62ffa09b676f194042db,"",1958-01-01
YLRE@HAW.A,124580,"Series.load_from_download ""CA05N_HAW@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:1100:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",3,0,385211.0,2014-07-23 05:25:47 -1000,09da2b625037d8a4ef57e24fe2b78e7827efc30b,"",2010-01-01
YLP_R&@NBI.A,124579,"""YLP_R&@NBI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_NBI.xls""",32,0,0.0,2014-07-23 05:25:46 -1000,7254f2b3e67f8cea3f20324d34f3abd940f44460,"",1969-01-01
YLP_R&@MAU.A,124578,"""YLP_R&@MAU.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_MAU.xls""",32,0,0.0,2014-07-23 05:25:45 -1000,503ef946e7261b06e13af59eabd3417c2185a525,"",1969-01-01
YLP_R&@KAU.A,124577,"""YLP_R&@KAU.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_KAU.xls""",32,0,0.0,2014-07-23 05:25:44 -1000,ee15b45862a6603531f1805dd41c42e58d1bf03e,"",1969-01-01
YLP_R&@HON.A,124576,"""YLP_R&@HON.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_HON.xls""",32,0,0.0,2014-07-23 05:25:43 -1000,ad547b9cf3c7b6a58d11463d18cd58e3732dfd57,"",1969-01-01
YLP_R&@HI.Q,124575,"""YLP_R&@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_Q.xls""",152,0,0.0,2014-07-23 05:25:42 -1000,b915af8d30ab871bef000b01351eeacfdb01f912,"",1964-01-01
YLP_R&@HI.A,124574,"""YLP_R&@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_HI.xls""",33,0,0.0,2014-07-23 05:25:42 -1000,751c4494ca11f0a634229aaf1de6b9a670d64aae,"",1969-01-01
YLP_R&@HAW.A,124573,"""YLP_R&@HAW.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_HAW.xls""",32,0,0.0,2014-07-23 05:25:41 -1000,d4f6e60cb920ce04a148f703e1718a654baf3c01,"",1969-01-01
YLPTW_R&@NBI.A,124572,"""YLPTW_R&@NBI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_NBI.xls""",32,0,0.0,2014-07-23 05:25:40 -1000,4ee9682d26dab79af12ddfef683df1626de2e3f6,"",1969-01-01
YLPTW_R&@MAU.A,124571,"""YLPTW_R&@MAU.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_MAU.xls""",31,0,0.0,2014-07-23 05:25:40 -1000,8006b7889c76c57184304918ac2ca6cf97cb607f,"",1969-01-01
YLPTW_R&@KAU.A,124570,"""YLPTW_R&@KAU.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/SIC_A_KAU.xls""",32,0,0.0,2014-07-23 05:25:39 -1000,2b94c6997a284e9ab3f5981820b9d8b05dfba95a,"",1969-01-01
